Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1964-11-30,85.44,2.48,4.52333,31.2,4.15,701.5425,20.363125,37.140779921875,23.225019793096
1964-10-31,84.85,2.46,4.49667,31.1,4.19,698.9382335209,20.263854501608,37.040596187701,23.212154680675
1964-09-30,83.41,2.44,4.47,31.1,4.2,687.07646503215,20.099107717042,36.820906350482,22.892221984232
1964-08-31,82.0,2.42,4.42333,31.0,4.19,677.64072580645,19.998665322581,36.554006727823,22.650407292939
1964-07-31,83.22,2.4,4.37667,31.1,4.19,685.51137057878,19.76961414791,36.052115480305,22.984351845738
1964-06-30,80.24,2.38,4.33,31.0,4.17,663.09624193548,19.668108870968,35.782735887097,22.300288036083
1964-05-31,80.72,2.36333,4.28,30.9,4.2,669.22169902913,19.593554484223,35.484004854369,22.574330769564
1964-04-30,79.94,2.34667,4.23,30.9,4.23,662.75498786408,19.455432166262,35.069472087379,22.422192169737
1964-03-31,78.8,2.33,4.18,30.9,4.22,653.3036407767,19.317226941748,34.654939320388,22.167245585983
1964-02-29,77.39,2.31333,4.12667,30.9,4.15,641.61381674757,19.179021717233,34.212798671116,21.83267082671
1964-01-31,76.45,2.29667,4.07333,30.9,4.17,633.82060072816,19.040899399272,33.770575115291,21.627216196981
1963-12-31,74.17,2.28,4.02,30.9,4.13,614.9179065534,18.902694174757,33.328434466019,21.038599376737
1963-11-30,72.62,2.25667,4.0,30.8,4.12,604.02215503247,18.77001757914,33.270292207792,20.72039933534
1963-10-31,73.03,2.23333,3.98,30.8,4.11,607.43235998377,18.575885424107,33.103940746753,20.891344595411
1963-09-30,72.85,2.21,3.96,30.7,4.08,607.90892711726,18.44171213355,33.044877850163,20.960360090705
1963-08-31,70.98,2.20667,3.92,30.7,4.0,592.3044014658,18.413924395358,32.711091205212,20.472637900528
1963-07-31,69.07,2.20333,3.88,30.7,4.02,576.36608916938,18.386053210505,32.377304560261,19.96923188595
1963-06-30,70.11,2.2,3.84,30.6,3.99,586.95645220588,18.418259803922,32.148235294118,20.384149993841
1963-05-31,70.14,2.18333,3.79667,30.5,3.93,589.13288114754,18.338629788934,31.889693981557,20.507585864953
1963-04-30,68.76,2.16667,3.75333,30.5,3.97,577.5417295082,18.198696030738,31.525664625,20.150077238227
1963-03-31,65.67,2.15,3.71,30.5,3.93,551.58762909836,18.058678278689,31.161719262295,19.288064606605
1963-02-28,65.92,2.14333,3.69667,30.4,3.92,555.50881578947,18.061873636924,31.151892810444,19.469191309671
1963-01-31,65.06,2.13667,3.68333,30.4,3.83,548.26158305921,18.005749718339,31.039476432977,19.259231693254
1962-12-31,62.64,2.13,3.67,30.4,3.86,527.86820723684,17.949541529605,30.927144325658,18.58583611844
1962-11-30,60.04,2.11333,3.62333,30.4,3.92,505.95796875,17.809063192845,30.533855544819,17.854386489497
1962-10-31,56.17,2.09667,3.57667,30.4,3.93,473.34542146382,17.668669126234,30.140651034128,16.739820967901
1962-09-30,58.0,2.08,3.53,30.4,3.98,488.76685855263,17.528190789474,29.747362253289,17.321461147465
1962-08-31,58.52,2.07333,3.51,30.3,3.98,494.77646039604,17.529645909653,29.676441831683,17.571262631046
1962-07-31,56.97,2.06667,3.49,30.3,4.01,481.6714789604,17.473336763614,29.50734529703,17.141325661323
1962-06-30,55.63,2.06,3.47,30.2,3.91,471.89943501656,17.474615066225,29.435395281457,16.827571244792
1962-05-31,62.99,2.05333,3.43667,30.2,3.87,534.3330111755,17.418034637831,29.152662795944,19.089367498117
1962-04-30,68.05,2.04667,3.40333,30.2,3.84,577.25609478477,17.361539037666,28.869845482202,20.658336447649
1962-03-31,70.29,2.04,3.37,30.1,3.93,598.23854028239,17.362450166113,28.68208679402,21.443158568526
1962-02-28,70.22,2.03333,3.31,30.1,4.04,597.64276993355,17.305681762874,28.171426495017,21.451687754873
1962-01-31,69.07,2.02667,3.25,30.0,4.08,589.81463125,17.30649513125,27.75296875,21.197931400015
1961-12-31,71.74,2.02,3.19,30.0,4.06,612.6147625,17.2495375,27.24060625,22.041480198382
1961-11-30,71.08,2.0,3.14333,30.0,3.94,606.978775,17.07875,26.84207361875,21.85795772196
1961-10-31,68.0,1.98,3.09667,30.0,3.92,580.6775,16.9079625,26.44362638125,20.924190141011
1961-09-30,67.26,1.96,3.05,30.0,3.98,574.3583625,16.737175,26.04509375,20.705243044147
1961-08-31,67.79,1.95333,3.04333,29.9,4.04,580.82029891304,16.736004048913,26.075052961957,20.941688475215
1961-07-31,65.44,1.94667,3.03667,30.0,3.92,558.8167,16.62334513125,25.93126388125,20.146643736827
1961-06-30,65.62,1.94,3.03,29.8,3.88,564.1145511745,16.677571308725,26.047959312081,20.332414551592
1961-05-31,66.5,1.94,3.05,29.8,3.71,571.67963506711,16.677571308725,26.219893036913,20.598606843297
1961-04-30,65.83,1.94,3.07,29.8,3.78,565.91985528523,16.677571308725,26.391826761745,20.382842975755
1961-03-31,64.12,1.94,3.09,29.8,3.74,551.21952181208,16.677571308725,26.563760486577,19.844225272726
1961-02-28,62.17,1.94333,3.15,29.8,3.78,534.45598364094,16.706198273909,27.079561661074,19.234014498298
1961-01-31,59.72,1.94667,3.21,29.8,3.84,513.39410234899,16.734911205956,27.59536283557,18.470416986477
1960-12-31,56.8,1.95,3.27,29.8,3.84,488.29177852349,16.763538171141,28.111164010067,17.562090833957
1960-11-30,55.47,1.95,3.27,29.8,3.93,476.85818582215,16.763538171141,28.111164010067,17.146088452419
1960-10-31,53.73,1.95,3.27,29.8,3.89,461.89995176174,16.763538171141,28.111164010067,16.605104536251
1960-09-30,54.81,1.95,3.27,29.6,3.8,474.36805109797,16.876805320946,28.301104307432,17.052015467818
1960-08-31,56.51,1.95,3.26667,29.6,3.8,489.08116342905,16.876805320946,28.272283916807,17.582113039578
1960-07-31,55.84,1.95,3.26333,29.6,3.9,483.28246621622,16.876805320946,28.243376978463,17.376806472898
1960-06-30,57.26,1.95,3.26,29.6,4.15,495.57224239865,16.876805320946,28.214556587838,17.823363817265
1960-05-31,55.22,1.94667,3.30333,29.5,4.35,479.53656355932,16.905096743644,28.686481646186,17.256170578728
1960-04-30,55.73,1.94333,3.34667,29.5,4.28,483.96545974576,16.876091815678,29.062850980932,17.429766947597
1960-03-31,55.02,1.94,3.39,29.4,4.25,479.42491071429,16.904477040816,29.539266581633,17.286020720522
1960-02-29,55.78,1.90333,3.39,29.4,4.49,486.04728316327,16.584947570153,29.539266581633,17.545275108946
1960-01-31,58.03,1.86667,3.39,29.3,4.72,507.37876919795,16.321018905717,29.640083191126,18.338284994376
1959-12-31,59.06,1.83,3.39,29.4,4.69,514.62804846939,15.945975765306,29.539266581633,18.6247289779
1959-11-30,57.23,1.82333,3.40333,29.4,4.53,498.68207270408,15.887855733418,29.655419508929,18.07178913057
1959-10-31,57.0,1.81667,3.41667,29.4,4.53,496.67793367347,15.82982283801,29.771659572704,18.021962441515
1959-09-30,57.05,1.81,3.43,29.3,4.68,498.81024957338,15.825531143345,29.989818686007,18.123290556759
1959-08-31,59.4,1.80333,3.42,29.2,4.43,521.13583047945,15.82121005351,30.004790239726,18.95880364075
1959-07-31,59.74,1.79667,3.41,29.2,4.4,524.11876284247,15.762779672517,29.917056934931,19.090533975797
1959-06-30,57.46,1.79,3.4,29.1,4.34,505.84792525773,15.758228092783,29.931829896907,18.448591397066
1959-05-31,57.96,1.78333,3.30333,29.0,4.31,512.00914655172,15.753645122845,29.181076157328,18.692721439594
1959-04-30,57.1,1.77667,3.20667,29.0,4.12,504.41204741379,15.694811773707,28.327197549569,18.430753048783
1959-03-31,56.16,1.77,3.11,28.9,3.99,497.82487889273,15.689993512111,27.568293685121,18.200871845486
1959-02-28,54.77,1.76333,3.03667,28.9,3.96,485.50335856401,15.630867943339,26.918267004758,17.759169263611
1959-01-31,55.62,1.75667,2.96333,29.0,4.02,491.33796982759,15.518135049569,26.177571846983,17.980339342993
1958-12-31,53.49,1.75,2.89,28.9,3.86,474.15692257785,15.512705449827,25.618125,17.35835736537
1958-11-30,52.5,1.74333,2.88667,29.0,3.74,463.77640086207,15.400291674569,25.500369963362,16.988883579386
1958-10-31,50.95,1.73667,2.88333,28.9,3.8,451.64133866782,15.394542956315,25.558999431228,16.559803310352
1958-09-30,48.96,1.73,2.88,28.9,3.76,434.00117647059,15.335417387543,25.529480968858,15.931923184093
1958-08-31,47.7,1.73,2.89667,28.9,3.54,422.83202854671,15.335417387543,25.677250568772,15.544566891166
1958-07-31,45.98,1.73,2.91333,29.0,3.2,406.1797887931,15.282536637931,25.735880036638,14.957457101901
1958-06-30,44.75,1.73,2.93,28.9,2.97,396.68203935986,15.335417387543,25.972701124567,14.635555551956
1958-05-31,43.7,1.74333,3.0,28.9,2.92,387.37441608997,15.453579881055,26.593209342561,14.323824968409
1958-04-30,42.34,1.75667,3.07,28.9,2.88,375.31882785467,15.571831018599,27.213717560554,13.913501765263
1958-03-31,42.11,1.77,3.14,28.8,2.98,374.57612630208,15.74447265625,27.930872395833,13.925589923893
1958-02-28,41.26,1.77667,3.21667,28.6,3.05,369.58176136364,15.914319630682,28.812955994318,13.784906390338
1958-01-31,41.12,1.78333,3.29333,28.6,3.09,368.32772727273,15.973975823864,29.499629232955,13.788431552308
1957-12-31,40.33,1.79,3.37,28.4,3.21,363.7954159331,16.146635123239,30.398972271127,13.673246057951
1957-11-30,40.35,1.78,3.40333,28.4,3.72,363.97582526408,16.056430457746,30.699624421215,13.736242235298
1957-10-31,41.24,1.77,3.43667,28.3,3.97,373.31854240283,16.022643551237,31.109908708039,14.149451489484
1957-09-30,43.98,1.76,3.47,28.3,3.92,398.12195671378,15.932120141343,31.411623233216,15.157274488962
1957-08-31,45.84,1.75,3.45333,28.3,3.93,414.95931095406,15.841596731449,31.260720708922,15.868942729452
1957-07-31,48.51,1.74,3.43667,28.3,3.93,439.12906139576,15.751073321555,31.109908708039,16.86888238398
1957-06-30,47.55,1.73,3.42,28.1,3.8,433.50243549822,15.772012900356,31.179354982206,16.729918872473
1957-05-31,46.78,1.73,3.41333,28.0,3.6,428.00567410714,15.828341517857,31.229683787946,16.598110789114
1957-04-30,45.05,1.73,3.40667,27.9,3.48,413.65467069892,15.885073924731,31.280465194892,16.123704360212
1957-03-31,44.03,1.73,3.4,27.8,3.41,405.74318120504,15.942214478417,31.331519784173,15.900417108869
1957-02-28,43.47,1.73333,3.40333,27.7,3.34,402.02884250903,16.030564839801,31.475427204422,15.84373314223
1957-01-31,45.43,1.73667,3.40667,27.6,3.46,421.67805027174,16.119648240489,31.620470251359,16.717780078533
1956-12-31,46.44,1.74,3.41,27.6,3.59,431.05279891304,16.150557065217,31.651379076087,17.197522725561
1956-11-30,45.76,1.77333,3.42667,27.5,3.49,426.2856,16.519778038636,31.921767415909,17.120339736628
1956-10-31,46.24,1.80667,3.44333,27.5,3.34,430.75712727273,16.830362870455,32.076966675,17.418952948636
1956-09-30,46.84,1.84,3.46,27.4,3.38,437.9390419708,17.203412408759,32.349895072993,17.836640796312
1956-08-31,48.49,1.82667,3.50667,27.3,3.33,455.02669642857,17.141340803571,32.906340803571,18.670937110186
1956-07-31,48.78,1.81333,3.55333,27.4,3.11,456.07742244526,16.954056425639,33.222500768704,18.856797596897
1956-06-30,46.27,1.8,3.6,27.2,3.0,435.79067784926,16.953170955882,33.906341911765,18.158163846959
1956-05-31,46.54,1.77667,3.63,27.0,3.07,441.58056944444,16.857390423611,34.442145833333,18.544506591754
1956-04-30,48.05,1.75333,3.66,26.9,3.18,457.60256737918,16.697779593401,34.855887546468,19.370593634578
1956-03-31,47.49,1.73,3.69,26.8,2.96,453.95699860075,16.537073227612,35.272716884328,19.3712100993
1956-02-29,44.43,1.7,3.66667,26.8,2.84,424.70645289179,16.250303171642,35.049705370802,18.266116815128
1956-01-31,44.15,1.67,3.64333,26.8,2.9,422.0299323694,15.963533115672,34.826598267257,18.292585385419
1955-12-31,45.37,1.64,3.62,26.8,2.96,433.69191464552,15.676763059701,34.603586753731,18.942369035814
1955-11-30,44.95,1.63333,3.56,26.9,2.89,428.07982109665,15.554963608271,33.903540892193,18.835559288274
1955-10-31,42.11,1.62667,3.5,26.9,2.88,401.03317611524,15.491537321097,33.332132899628,17.772325789386
1955-09-30,44.34,1.62,3.44,26.9,2.97,422.27050650558,15.428015799256,32.760724907063,18.843960654261
1955-08-31,42.43,1.60333,3.36667,26.8,2.97,405.58844916045,15.326234461287,32.182004811101,18.222326463048
1955-07-31,42.69,1.58667,3.29333,26.8,2.9,408.07378964552,15.166981490205,31.480947614272,18.454031906633
1955-06-30,39.78,1.57,3.22,26.7,2.78,381.68127808989,15.063841292135,30.895266853933,17.370091963405
1955-05-31,37.6,1.56667,3.13333,26.7,2.76,360.76460674157,15.03189059691,30.063685245786,16.518057827258
1955-04-30,37.76,1.56333,3.04667,26.7,2.75,362.2997752809,14.999843953652,29.232199585674,16.685266628063
1955-03-31,36.5,1.56,2.96,26.7,2.68,350.21032303371,14.967893258427,28.400617977528,16.219282945538
1955-02-28,36.79,1.55333,2.89667,26.7,2.65,352.99281601124,14.903895919944,27.792979080056,16.437728215987
1955-01-31,35.6,1.54667,2.83333,26.7,2.61,341.575,14.839994529494,27.185244234551,15.99078106297
1954-12-31,34.97,1.54,2.77,26.7,2.51,335.5302738764,14.775997191011,26.577605337079,15.789062002327
1954-11-30,33.44,1.51667,2.72333,26.8,2.48,319.65302238806,14.497851359608,26.03231655084,15.117311697434
1954-10-31,32.18,1.49333,2.67667,26.8,2.43,307.60868003731,14.274744256063,25.586293523787,14.619231935731
1954-09-30,31.45,1.47,2.63,26.8,2.38,300.63060867537,14.051732742537,25.140174906716,14.356474143297
1954-08-31,30.73,1.46333,2.62667,26.9,2.36,292.65612685874,13.935974296004,25.015003863848,14.042112347321
1954-07-31,30.13,1.45667,2.62333,26.9,2.3,286.94204693309,13.872548008829,24.983195485595,13.833009564245
1954-06-30,28.96,1.45,2.62,26.9,2.38,275.79959107807,13.809026486989,24.951482342007,13.357885903659
1954-05-31,28.73,1.45667,2.59667,26.9,2.37,273.60919377323,13.872548008829,24.729299867565,13.312042238026
1954-04-30,27.63,1.46333,2.57333,26.8,2.29,264.11522154851,13.987974200093,24.598466270989,12.907868184061
1954-03-31,26.57,1.47,2.55,26.9,2.37,253.03850604089,13.999495817844,24.284839684015,12.42010529519
1954-02-28,26.02,1.46333,2.53667,26.9,2.47,247.80059944238,13.935974296004,24.157891875,12.215052485433
1954-01-31,25.46,1.45667,2.52333,26.9,2.48,242.46745817844,13.872548008829,24.03084883132,12.002650554928
1953-12-31,24.83,1.45,2.51,26.9,2.59,236.46767425651,13.809026486989,23.903901022305,11.754449184027
1953-11-30,24.5,1.44,2.52333,26.9,2.68,233.3249302974,13.713791821561,24.03084883132,11.644070268506
1953-10-31,23.97,1.43,2.53667,27.0,2.66,227.43202083333,13.568118055556,24.068418201389,11.391934765421
1953-09-30,23.27,1.42,2.55,26.9,2.87,221.61106644981,13.523322490706,24.284839684015,11.139349357263
1953-08-31,24.39,1.42,2.53667,26.9,2.95,232.2773489777,13.523322490706,24.157891875,11.715076201734
1953-07-31,24.29,1.42,2.52333,26.8,2.93,232.18815531716,13.573782649254,24.120516177705,11.75020164531
1953-06-30,23.95,1.42,2.51,26.8,3.11,228.93809468284,13.573782649254,23.993094682836,11.62440788547
1953-05-31,24.84,1.41667,2.48333,26.7,3.05,238.33491573034,13.592670091292,23.827063054775,12.141970791868
1953-04-30,24.71,1.41333,2.45667,26.6,2.83,237.97889802632,13.611603235432,23.65987937735,12.163901454007
1953-03-31,25.99,1.41,2.43,26.6,2.7716666666667,250.30641682331,13.579532424812,23.403023966165,12.834819340092
1953-02-28,25.86,1.41,2.42,26.5,2.8008333333333,249.99423113208,13.630775943396,23.39466509434,12.859346880688
1953-01-31,26.18,1.41,2.41,26.6,2.83,252.13628289474,13.579532424812,23.210406484962,13.010773447995
1952-12-31,26.04,1.41,2.4,26.7,2.8175,249.84867977528,13.528672752809,23.027528089888,12.933964306161
1952-11-30,25.03,1.42333,2.38667,26.7,2.805,240.15792837079,13.656571481742,22.899629360955,12.473469765515
1952-10-31,24.26,1.43667,2.37333,26.7,2.7925,232.76992977528,13.784566158708,22.771634683989,12.131183558687
1952-09-30,24.78,1.45,2.36,26.7,2.78,237.75922752809,13.91246488764,22.643735955056,12.434678020426
1952-08-31,25.18,1.45,2.35333,26.7,2.7675,241.5971488764,13.91246488764,22.579738616573,12.678378236329
1952-07-31,25.08,1.45,2.34667,26.7,2.755,240.63766853933,13.91246488764,22.515837226124,12.669112889622
1952-06-30,24.38,1.45,2.34,26.5,2.7425,235.68675,14.017464622642,22.621287735849,12.447881581789
1952-05-31,23.73,1.44,2.36,26.4,2.73,230.27200994318,13.973522727273,22.901051136364,12.200478761946
1952-04-30,23.74,1.43,2.38,26.4,2.7175,230.36904829545,13.876484375,23.095127840909,12.242728683267
1952-03-31,23.81,1.42,2.4,26.3,2.705,231.92682747148,13.831839353612,23.377756653992,12.36233908739
1952-02-29,23.75,1.41667,2.41333,26.3,2.6925,231.34238355513,13.799402716255,23.507600610741,12.364119350461
1952-01-31,24.19,1.41333,2.42667,26.5,2.68,233.84997877358,13.662967775943,23.459145431604,12.527059748172
1951-12-31,23.41,1.41,2.44,26.5,2.6708333333333,226.3095495283,13.630775943396,23.588009433962,12.147072568107
1951-11-30,22.71,1.44667,2.46333,26.4,2.6616666666667,220.37409801136,14.038247308239,23.903748430398,11.852030617771
1951-10-31,23.36,1.48333,2.48667,26.2,2.6525,228.41198473282,14.503867693225,24.314436218989,12.309457904119
1951-09-30,23.48,1.52,2.51,26.1,2.6433333333333,230.46497126437,14.919367816092,24.636587643678,12.44495315715
1951-08-31,22.89,1.53333,2.58,25.9,2.6341666666667,226.40883445946,15.166424558398,25.519213320463,12.256989084145
1951-07-31,21.93,1.54667,2.65,25.9,2.625,216.91331322394,15.2983727389,26.21159507722,11.778190092458
1951-06-30,21.55,1.56,2.72,25.9,2.6158333333333,213.15466940154,15.430222007722,26.903976833977,11.615664857025
1951-05-31,21.93,1.54667,2.75667,25.9,2.6066666666667,216.91331322394,15.2983727389,27.266685962838,11.863875406269
1951-04-30,21.92,1.53333,2.79333,25.8,2.5975,217.65476744186,15.225209149709,27.736386475291,11.951097197084
1951-03-31,21.63,1.52,2.83,25.8,2.5883333333333,214.77521075581,15.092848837209,28.100501453488,11.841626487283
1951-02-28,22.0,1.50333,2.83333,25.7,2.5791666666667,219.29912451362,14.985406947957,28.243035839008,12.141507370683
1951-01-31,21.21,1.48667,2.83667,25.4,2.57,213.92142962598,14.994369249508,28.610301828248,11.895759839437
1950-12-31,19.75,1.47,2.84,25.0,2.5491666666667,202.3831875,15.0634575,29.10219,11.306665788891
1950-11-30,19.83,1.42333,2.8,24.7,2.5283333333333,205.67101973684,14.762366743421,29.040789473684,11.542173388716
1950-10-31,19.87,1.37667,2.76,24.6,2.5075,206.92363567073,14.336465099085,28.742286585366,11.662444039105
1950-09-30,19.08,1.33,2.72,24.4,2.4866666666667,200.32533811475,13.963977971311,28.557909836066,11.337391102277
1950-08-31,18.43,1.28667,2.66,24.3,2.4658333333333,194.29713734568,13.564639050926,28.042885802469,11.040611670262
1950-07-31,17.38,1.24333,2.6,24.1,2.445,184.7481379668,13.216507616701,27.637811203319,10.539745658931
1950-06-30,18.74,1.2,2.54,23.8,2.4241666666667,201.71582457983,12.916701680672,27.340351890756,11.554126144044
1950-05-31,18.44,1.19,2.48333,23.7,2.4033333333333,199.32414556962,12.863109177215,26.843146985759,11.461543104586
1950-04-30,17.84,1.18,2.42667,23.6,2.3825,193.65565677966,12.8090625,26.34183703125,11.178021600956
1950-03-31,17.35,1.17,2.37,23.6,2.3616666666667,188.33663930085,12.700511122881,25.726676377119,10.910946522976
1950-02-28,17.21,1.16,2.35333,23.5,2.3408333333333,187.6118856383,12.645542553191,25.654426428191,10.911564066732
1950-01-31,16.88,1.15,2.33667,23.5,2.32,184.01444680851,12.536529255319,25.472810273936,10.745733299748
1949-12-31,16.54,1.14,2.32,23.6,2.3191666666667,179.54397775424,12.374856991525,25.183919491525,10.529330904131
1949-11-30,16.11,1.10667,2.34333,23.8,2.3183333333333,173.40672006303,11.912105207458,25.223412124475,10.215861011651
1949-10-31,15.89,1.07333,2.36667,23.7,2.3175,171.76034018987,11.601984011076,25.582129912975,10.169850844772
1949-09-30,15.49,1.04,2.39,23.9,2.3166666666667,166.03546286611,11.147635983264,25.618125,9.8840483617383
1949-08-31,15.29,1.03333,2.39333,23.8,2.3158333333333,164.5803072479,11.122679456408,25.761608027836,9.8513486380792
1949-07-31,14.76,1.02667,2.39667,23.7,2.315,159.54579113924,11.097620419304,25.906409976266,9.6050380933639
1949-06-30,13.97,1.02,2.4,23.9,2.3141666666667,149.74276412134,10.933258368201,25.725313807531,9.0677189434195
1949-05-31,14.78,1.00667,2.39333,23.8,2.3133333333333,159.09070903361,10.835713400735,25.761608027836,9.6922950863958
